machine_id,cycle,Altitude / Mach,Throttle Resolver Angle (TRA),Altitude pressurisée,Température entrée fan — T2,Température sortie LPC — T24,Température sortie HPC — T30,Température sortie LPT — T50,Pression entrée fan — P2,Pression bypass — P15,Pression sortie HPC — P30,Vitesse fan — Nf,Vitesse cœur — Nc,Rapport pression moteur — EPR,Pression statique HPC — Ps30,Ratio carburant/pression — phi,Vitesse corrigée fan — NRf,Vitesse corrigée cœur — NRc,Bypass Ratio — BPR,Richesse carburant — farB,Soutirage HPC — htBleed,Consigne vitesse fan — Nf_dmd,Consigne vitesse corrigée — PCNfR,Débit refroid. HPT — W31,Débit refroid. LPT — W32,usine,ligne_production,machine_uid,RUL
92,9,-0.0023,-0.0002,100.0,518.67,642.54,1588.18,1409.14,14.62,21.61,552.49,2388.19,9042.35,1.3,47.55,521.49,2388.16,8122.33,8.4433,0.03,393,2388,100.0,38.82,23.3482,1,2,92_1_2,125
92,10,-0.0026,-0.0004,100.0,518.67,642.62,1591.05,1404.93,14.62,21.61,553.36,2388.16,9050.08,1.3,47.42,520.83,2388.13,8128.15,8.4374,0.03,392,2388,100.0,38.73,23.2603,1,2,92_1_2,125
92,11,0.0029,-0.0005,100.0,518.67,642.78,1593.37,1399.82,14.62,21.61,552.86,2388.13,9047.51,1.3,47.43,521.74,2388.07,8125.44,8.47,0.03,393,2388,100.0,39.06,23.228,1,2,92_1_2,125
92,12,-0.0014,0.0001,100.0,518.67,643.19,1587.69,1409.81,14.62,21.61,552.9,2388.15,9037.42,1.3,47.67,520.77,2388.09,8120.95,8.4504,0.03,395,2388,100.0,38.66,23.2965,1,2,92_1_2,125
92,13,0.0009,-0.0004,100.0,518.67,642.92,1591.63,1405.26,14.62,21.61,553.07,2388.16,9041.19,1.3,47.53,521.69,2388.09,8125.59,8.4371,0.03,392,2388,100.0,38.88,23.2306,1,2,92_1_2,125
92,14,0.001,-0.0005,100.0,518.67,642.57,1584.26,1408.73,14.62,21.61,553.66,2388.13,9041.59,1.3,47.51,521.31,2388.09,8122.12,8.4133,0.03,393,2388,100.0,38.91,23.3419,1,2,92_1_2,125
92,15,-0.0008,0.0005,100.0,518.67,643.17,1595.34,1408.85,14.62,21.61,553.24,2388.1,9044.85,1.3,47.4,521.12,2388.15,8127.63,8.4381,0.03,393,2388,100.0,38.7,23.1795,1,2,92_1_2,125
92,16,-0.0022,0.0002,100.0,518.67,643.16,1591.6,1405.23,14.62,21.61,553.56,2388.15,9043.65,1.3,47.67,521.86,2388.11,8127.4,8.4618,0.03,394,2388,100.0,38.84,23.4242,1,2,92_1_2,125
92,17,0.0005,0.0001,100.0,518.67,642.9,1585.77,1407.99,14.62,21.61,553.65,2388.16,9047.15,1.3,47.64,520.93,2388.1,8129.59,8.459,0.03,394,2388,100.0,38.69,23.1898,1,2,92_1_2,125
92,18,0.0041,-0.0004,100.0,518.67,642.99,1596.58,1408.47,14.62,21.61,553.18,2388.11,9052.01,1.3,47.49,521.69,2388.14,8124.25,8.4545,0.03,393,2388,100.0,38.87,23.2982,1,2,92_1_2,125
92,19,0.0036,0.0001,100.0,518.67,642.73,1594.0,1401.04,14.62,21.61,553.68,2388.14,9046.48,1.3,47.42,520.85,2388.1,8132.11,8.4243,0.03,394,2388,100.0,38.91,23.2656,1,2,92_1_2,125
92,20,0.0009,-0.0003,100.0,518.67,643.35,1588.93,1412.83,14.62,21.61,553.17,2388.12,9050.46,1.3,47.52,521.03,2388.12,8130.94,8.46,0.03,392,2388,100.0,38.75,23.3746,1,2,92_1_2,125
92,21,0.0019,-0.0004,100.0,518.67,642.72,1585.46,1409.36,14.62,21.61,553.48,2388.13,9040.39,1.3,47.59,521.21,2388.15,8131.08,8.4875,0.03,394,2388,100.0,38.98,23.2384,1,2,92_1_2,125
92,22,-0.0012,0.0003,100.0,518.67,642.16,1588.18,1411.21,14.62,21.61,553.69,2388.05,9052.25,1.3,47.59,521.72,2388.09,8126.05,8.4471,0.03,393,2388,100.0,38.91,23.3034,1,2,92_1_2,125
92,23,-0.0009,-0.0,100.0,518.67,642.71,1587.72,1413.31,14.62,21.61,553.9,2388.13,9041.97,1.3,47.55,521.27,2388.14,8135.34,8.4598,0.03,393,2388,100.0,39.04,23.2392,1,2,92_1_2,125
92,24,-0.0013,-0.0002,100.0,518.67,642.74,1590.2,1403.28,14.62,21.61,554.03,2388.16,9046.81,1.3,47.41,521.22,2388.09,8126.47,8.4641,0.03,393,2388,100.0,38.77,23.2786,1,2,92_1_2,125
92,25,-0.0002,-0.0003,100.0,518.67,642.43,1593.02,1410.79,14.62,21.61,553.34,2388.12,9044.43,1.3,47.57,521.15,2388.19,8131.4,8.4328,0.03,393,2388,100.0,38.96,23.3291,1,2,92_1_2,125
92,26,0.0029,-0.0004,100.0,518.67,643.05,1592.54,1406.51,14.62,21.61,554.5,2388.16,9047.45,1.3,47.7,521.41,2388.12,8125.53,8.4716,0.03,395,2388,100.0,38.72,23.1957,1,2,92_1_2,125
92,27,-0.0028,-0.0001,100.0,518.67,642.83,1594.09,1416.09,14.62,21.61,552.54,2388.12,9046.93,1.3,47.58,521.17,2388.14,8125.12,8.4346,0.03,393,2388,100.0,39.01,23.2809,1,2,92_1_2,125
92,28,-0.0008,-0.0004,100.0,518.67,642.3,1591.85,1407.93,14.62,21.61,553.67,2388.14,9048.74,1.3,47.54,520.74,2388.09,8130.59,8.4505,0.03,393,2388,100.0,38.72,23.3169,1,2,92_1_2,125
92,29,0.001,-0.0003,100.0,518.67,642.6,1586.83,1410.22,14.62,21.61,553.3,2388.05,9048.34,1.3,47.7,521.05,2388.15,8124.9,8.4382,0.03,393,2388,100.0,38.75,23.2694,1,2,92_1_2,125
92,30,0.0022,-0.0001,100.0,518.67,642.98,1591.71,1408.32,14.62,21.61,553.42,2388.15,9048.2,1.3,47.44,521.14,2388.13,8122.62,8.4302,0.03,394,2388,100.0,38.99,23.3783,1,2,92_1_2,125
92,31,0.0014,0.0004,100.0,518.67,642.07,1579.84,1411.27,14.62,21.61,553.25,2388.13,9037.74,1.3,47.38,521.73,2388.2,8126.12,8.4006,0.03,390,2388,100.0,38.8,23.2564,1,2,92_1_2,125
92,32,0.0018,0.0001,100.0,518.67,642.64,1588.59,1414.0,14.62,21.61,553.13,2388.16,9041.66,1.3,47.53,521.45,2388.12,8126.56,8.4553,0.03,393,2388,100.0,38.69,23.2695,1,2,92_1_2,125
92,33,-0.0014,-0.0004,100.0,518.67,642.17,1590.35,1411.25,14.62,21.61,552.77,2388.11,9050.71,1.3,47.57,521.05,2388.12,8128.5,8.4915,0.03,394,2388,100.0,38.83,23.2385,1,2,92_1_2,125
92,34,0.0038,0.0003,100.0,518.67,642.99,1590.2,1401.18,14.62,21.61,553.39,2388.14,9050.0,1.3,47.54,520.97,2388.15,8123.56,8.4487,0.03,391,2388,100.0,38.78,23.2213,1,2,92_1_2,124
92,35,0.0004,-0.0003,100.0,518.67,643.09,1590.99,1403.23,14.62,21.61,552.93,2388.08,9047.02,1.3,47.61,521.11,2388.15,8121.69,8.3992,0.03,393,2388,100.0,38.77,23.2923,1,2,92_1_2,123
92,36,0.0016,0.0005,100.0,518.67,642.63,1590.52,1408.08,14.62,21.61,553.08,2388.13,9048.42,1.3,47.57,521.62,2388.16,8128.49,8.4527,0.03,393,2388,100.0,38.69,23.2993,1,2,92_1_2,122
92,37,0.0007,0.0001,100.0,518.67,642.9,1588.8,1409.64,14.62,21.61,553.33,2388.09,9044.11,1.3,47.63,521.42,2388.16,8125.17,8.4189,0.03,393,2388,100.0,38.9,23.327,1,2,92_1_2,121
92,38,-0.0,0.0003,100.0,518.67,642.94,1589.29,1409.15,14.62,21.61,553.92,2388.13,9047.94,1.3,47.44,521.34,2388.19,8126.03,8.4638,0.03,393,2388,100.0,38.83,23.3327,1,2,92_1_2,120
92,39,0.0021,0.0001,100.0,518.67,642.84,1589.68,1413.52,14.62,21.61,553.67,2388.14,9059.6,1.3,47.67,521.38,2388.18,8124.82,8.4547,0.03,393,2388,100.0,38.94,23.36,1,2,92_1_2,119
92,40,-0.0002,-0.0004,100.0,518.67,642.5,1596.69,1412.34,14.62,21.61,553.2,2388.16,9041.9,1.3,47.76,521.24,2388.15,8124.95,8.4657,0.03,393,2388,100.0,38.84,23.2331,1,2,92_1_2,118
92,41,0.0017,0.0004,100.0,518.67,642.54,1596.12,1404.94,14.62,21.61,552.8,2388.15,9047.62,1.3,47.6,521.44,2388.12,8127.41,8.4138,0.03,393,2388,100.0,38.73,23.3198,1,2,92_1_2,117
92,42,-0.0,-0.0001,100.0,518.67,642.72,1592.3,1410.41,14.62,21.61,553.56,2388.12,9047.44,1.3,47.55,521.47,2388.13,8125.31,8.4614,0.03,394,2388,100.0,38.68,23.2069,1,2,92_1_2,116
92,43,0.0017,-0.0001,100.0,518.67,642.36,1596.49,1414.39,14.62,21.61,552.28,2388.15,9049.39,1.3,47.65,521.02,2388.11,8129.76,8.4535,0.03,394,2388,100.0,39.02,23.2886,1,2,92_1_2,115
92,44,-0.0006,0.0004,100.0,518.67,642.12,1595.69,1408.17,14.62,21.61,553.47,2388.15,9046.57,1.3,47.49,521.72,2388.13,8127.37,8.4114,0.03,393,2388,100.0,38.72,23.3188,1,2,92_1_2,114
92,45,0.0023,-0.0004,100.0,518.67,643.27,1596.17,1411.04,14.62,21.61,553.58,2388.08,9041.82,1.3,47.62,521.42,2388.11,8121.39,8.4288,0.03,393,2388,100.0,38.7,23.3074,1,2,92_1_2,113
92,46,0.0037,-0.0001,100.0,518.67,643.05,1582.68,1407.28,14.62,21.61,553.16,2388.13,9039.19,1.3,47.59,521.39,2388.12,8125.49,8.4452,0.03,393,2388,100.0,38.74,23.2345,1,2,92_1_2,112
92,47,0.0006,-0.0003,100.0,518.67,642.84,1590.81,1415.48,14.62,21.61,553.37,2388.12,9035.69,1.3,47.64,521.06,2388.17,8122.24,8.4258,0.03,393,2388,100.0,38.72,23.2983,1,2,92_1_2,111
92,48,0.0002,0.0,100.0,518.67,642.96,1588.11,1418.85,14.62,21.61,553.22,2388.12,9043.09,1.3,47.6,520.73,2388.12,8123.34,8.4305,0.03,392,2388,100.0,38.65,23.3382,1,2,92_1_2,110
92,49,-0.0029,0.0004,100.0,518.67,642.72,1593.0,1408.64,14.62,21.61,553.5,2388.12,9051.58,1.3,47.64,521.27,2388.09,8121.84,8.4647,0.03,393,2388,100.0,38.86,23.2387,1,2,92_1_2,109
92,50,-0.0007,-0.0004,100.0,518.67,643.17,1591.95,1410.09,14.62,21.61,552.65,2388.18,9042.98,1.3,47.69,521.41,2388.11,8126.06,8.4159,0.03,391,2388,100.0,38.56,23.2954,1,2,92_1_2,108
92,51,-0.0011,0.0002,100.0,518.67,642.8,1586.46,1408.15,14.62,21.61,553.07,2388.12,9046.28,1.3,47.72,521.29,2388.11,8126.75,8.4912,0.03,393,2388,100.0,38.86,23.2097,1,2,92_1_2,107
92,52,-0.0033,-0.0001,100.0,518.67,642.44,1596.26,1409.46,14.62,21.61,553.03,2388.16,9042.24,1.3,47.52,521.56,2388.16,8128.61,8.4283,0.03,393,2388,100.0,38.72,23.2443,1,2,92_1_2,106
92,53,-0.0012,0.0001,100.0,518.67,643.04,1598.78,1407.04,14.62,21.61,553.01,2388.12,9041.16,1.3,47.59,520.52,2388.11,8126.78,8.4589,0.03,394,2388,100.0,38.86,23.2664,1,2,92_1_2,105
92,54,0.0003,-0.0003,100.0,518.67,642.46,1585.18,1411.24,14.62,21.61,552.44,2388.18,9038.9,1.3,47.7,521.2,2388.12,8129.19,8.4601,0.03,393,2388,100.0,38.72,23.1833,1,2,92_1_2,104
92,55,-0.0026,0.0003,100.0,518.67,642.42,1587.89,1411.98,14.62,21.61,552.51,2388.1,9043.72,1.3,47.31,521.47,2388.2,8121.62,8.4612,0.03,394,2388,100.0,38.66,23.2789,1,2,92_1_2,103
92,56,-0.0008,0.0003,100.0,518.67,642.76,1596.39,1414.87,14.62,21.61,552.82,2388.12,9039.26,1.3,47.41,520.82,2388.11,8123.5,8.4389,0.03,391,2388,100.0,38.82,23.2624,1,2,92_1_2,102
92,57,0.0002,0.0004,100.0,518.67,642.18,1588.4,1406.42,14.62,21.61,553.31,2388.15,9044.37,1.3,47.66,520.89,2388.2,8134.02,8.4236,0.03,394,2388,100.0,38.67,23.2282,1,2,92_1_2,101
92,58,0.0006,-0.0003,100.0,518.67,642.43,1589.37,1415.15,14.62,21.61,552.73,2388.16,9045.54,1.3,47.71,521.0,2388.17,8124.93,8.4665,0.03,394,2388,100.0,38.73,23.272,1,2,92_1_2,100
92,59,-0.0003,-0.0003,100.0,518.67,642.99,1589.75,1411.49,14.62,21.61,553.2,2388.15,9050.46,1.3,47.59,520.74,2388.2,8124.15,8.4432,0.03,391,2388,100.0,38.88,23.1751,1,2,92_1_2,99
92,60,-0.0049,-0.0004,100.0,518.67,642.78,1586.33,1418.34,14.62,21.61,552.27,2388.17,9049.88,1.3,47.54,521.06,2388.17,8122.03,8.4396,0.03,391,2388,100.0,38.83,23.2644,1,2,92_1_2,98
92,61,0.0025,-0.0002,100.0,518.67,642.97,1594.09,1412.13,14.62,21.61,552.85,2388.13,9047.44,1.3,47.54,520.8,2388.13,8124.1,8.4692,0.03,393,2388,100.0,38.59,23.312,1,2,92_1_2,97
92,62,0.0039,-0.0001,100.0,518.67,643.33,1594.66,1412.6,14.62,21.61,553.42,2388.14,9040.58,1.3,47.71,520.7,2388.18,8128.46,8.46,0.03,394,2388,100.0,38.67,23.1863,1,2,92_1_2,96
92,63,-0.0008,0.0002,100.0,518.67,642.71,1594.21,1409.81,14.62,21.61,553.03,2388.13,9048.43,1.3,47.56,521.21,2388.14,8122.45,8.4411,0.03,395,2388,100.0,38.82,23.272,1,2,92_1_2,95
92,64,-0.0006,-0.0004,100.0,518.67,642.88,1585.89,1406.61,14.62,21.61,553.01,2388.15,9048.32,1.3,47.64,521.05,2388.12,8121.57,8.4434,0.03,395,2388,100.0,38.66,23.2618,1,2,92_1_2,94
92,65,0.0028,0.0002,100.0,518.67,642.59,1594.0,1406.11,14.62,21.61,553.89,2388.13,9042.58,1.3,47.76,521.52,2388.18,8124.43,8.4319,0.03,392,2388,100.0,38.77,23.1903,1,2,92_1_2,93
92,66,-0.0014,0.0002,100.0,518.67,642.7,1590.16,1406.47,14.62,21.61,553.89,2388.17,9051.02,1.3,47.58,521.2,2388.16,8122.22,8.4604,0.03,393,2388,100.0,38.62,23.2419,1,2,92_1_2,92
92,67,-0.0032,0.0002,100.0,518.67,643.03,1592.98,1411.57,14.62,21.61,552.81,2388.13,9047.54,1.3,47.69,520.7,2388.16,8119.55,8.4505,0.03,393,2388,100.0,38.73,23.195,1,2,92_1_2,91
92,68,0.0027,0.0004,100.0,518.67,642.57,1595.81,1416.14,14.62,21.61,553.47,2388.17,9037.61,1.3,47.74,520.94,2388.14,8126.97,8.4588,0.03,394,2388,100.0,38.8,23.188,1,2,92_1_2,90
92,69,-0.0013,0.0002,100.0,518.67,643.02,1594.26,1408.06,14.62,21.61,552.2,2388.18,9047.05,1.3,47.78,521.03,2388.15,8127.27,8.4436,0.03,394,2388,100.0,38.8,23.2321,1,2,92_1_2,89
92,70,-0.002,-0.0001,100.0,518.67,642.23,1594.73,1416.66,14.62,21.61,553.77,2388.12,9039.57,1.3,47.59,521.07,2388.18,8120.08,8.4391,0.03,393,2388,100.0,38.82,23.3022,1,2,92_1_2,88
92,71,-0.0032,-0.0002,100.0,518.67,642.57,1589.93,1413.77,14.62,21.61,553.26,2388.14,9046.0,1.3,47.61,520.68,2388.12,8123.54,8.4286,0.03,393,2388,100.0,38.78,23.1684,1,2,92_1_2,87
92,72,0.0007,0.0003,100.0,518.67,643.17,1594.65,1410.34,14.62,21.61,552.97,2388.17,9040.19,1.3,47.6,521.04,2388.22,8125.33,8.4402,0.03,394,2388,100.0,38.68,23.3783,1,2,92_1_2,86
92,73,-0.0005,-0.0001,100.0,518.67,642.92,1589.04,1412.34,14.62,21.61,552.55,2388.17,9048.25,1.3,47.49,521.5,2388.14,8123.83,8.4291,0.03,394,2388,100.0,38.77,23.3044,1,2,92_1_2,85
92,74,-0.0015,-0.0,100.0,518.67,643.62,1592.73,1413.45,14.62,21.61,553.74,2388.14,9039.53,1.3,47.76,521.26,2388.16,8122.52,8.4587,0.03,393,2388,100.0,38.81,23.2713,1,2,92_1_2,84
92,75,0.001,0.0005,100.0,518.67,643.06,1592.13,1409.34,14.62,21.61,553.67,2388.17,9047.57,1.3,47.5,521.46,2388.1,8127.39,8.4447,0.03,393,2388,100.0,38.77,23.3855,1,2,92_1_2,83
92,76,0.0029,0.0001,100.0,518.67,642.92,1589.33,1414.39,14.62,21.61,552.84,2388.2,9041.62,1.3,47.7,520.79,2388.11,8123.12,8.4691,0.03,394,2388,100.0,38.77,23.288,1,2,92_1_2,82
92,77,-0.0028,-0.0001,100.0,518.67,642.76,1589.93,1404.67,14.62,21.61,553.58,2388.17,9046.76,1.3,47.73,521.12,2388.12,8130.43,8.4882,0.03,394,2388,100.0,38.74,23.3313,1,2,92_1_2,81
92,78,-0.001,0.0005,100.0,518.67,643.18,1585.05,1408.65,14.62,21.61,553.05,2388.03,9051.84,1.3,47.65,521.37,2388.16,8128.43,8.4797,0.03,393,2388,100.0,38.76,23.3319,1,2,92_1_2,80
92,79,0.0036,-0.0001,100.0,518.67,642.95,1596.89,1405.2,14.62,21.61,553.64,2388.13,9050.04,1.3,47.63,521.33,2388.11,8129.18,8.4432,0.03,393,2388,100.0,38.86,23.2658,1,2,92_1_2,79
92,80,0.0031,-0.0002,100.0,518.67,642.95,1582.42,1415.97,14.62,21.61,552.56,2388.16,9055.34,1.3,47.66,521.38,2388.14,8124.62,8.4868,0.03,392,2388,100.0,38.64,23.349,1,2,92_1_2,78
92,81,0.001,-0.0004,100.0,518.67,643.04,1590.36,1409.89,14.62,21.61,553.15,2388.15,9045.36,1.3,47.7,520.58,2388.16,8124.09,8.4508,0.03,395,2388,100.0,38.64,23.289,1,2,92_1_2,77
92,82,-0.0033,-0.0003,100.0,518.67,642.9,1590.28,1413.61,14.62,21.61,552.83,2388.1,9054.07,1.3,47.57,521.12,2388.15,8124.94,8.4675,0.03,394,2388,100.0,38.68,23.3187,1,2,92_1_2,76
92,83,0.0038,0.0001,100.0,518.67,642.49,1588.48,1410.52,14.62,21.61,552.77,2388.14,9043.3,1.3,47.68,520.68,2388.16,8122.08,8.4505,0.03,393,2388,100.0,38.77,23.4123,1,2,92_1_2,75
92,84,0.001,0.0004,100.0,518.67,642.75,1592.41,1398.33,14.62,21.61,553.08,2388.11,9047.42,1.3,47.83,521.29,2388.21,8125.8,8.4602,0.03,393,2388,100.0,38.6,23.2978,1,2,92_1_2,74
92,85,-0.0005,0.0001,100.0,518.67,642.94,1589.42,1410.69,14.62,21.61,552.61,2388.11,9051.25,1.3,47.7,521.12,2388.17,8129.53,8.4615,0.03,393,2388,100.0,38.7,23.3332,1,2,92_1_2,73
92,86,0.0015,0.0005,100.0,518.67,642.52,1584.04,1413.68,14.62,21.61,552.22,2388.12,9045.21,1.3,47.82,521.09,2388.19,8121.17,8.4495,0.03,395,2388,100.0,38.66,23.1603,1,2,92_1_2,72
92,87,-0.0027,0.0004,100.0,518.67,642.69,1594.12,1415.8,14.62,21.61,552.87,2388.17,9046.52,1.3,47.61,520.63,2388.18,8124.56,8.4562,0.03,394,2388,100.0,38.87,23.2273,1,2,92_1_2,71
92,88,0.0021,-0.0,100.0,518.67,642.97,1592.12,1412.4,14.62,21.61,552.71,2388.21,9044.62,1.3,47.71,521.03,2388.19,8126.21,8.4514,0.03,395,2388,100.0,38.8,23.1683,1,2,92_1_2,70
92,89,0.0006,-0.0002,100.0,518.67,642.68,1588.58,1413.66,14.62,21.61,552.72,2388.1,9054.9,1.3,47.69,521.26,2388.12,8124.13,8.4651,0.03,394,2388,100.0,38.79,23.2729,1,2,92_1_2,69
92,90,0.0036,-0.0004,100.0,518.67,642.87,1585.56,1418.74,14.62,21.61,552.92,2388.14,9045.95,1.3,47.7,520.95,2388.15,8124.19,8.4699,0.03,394,2388,100.0,38.89,23.1807,1,2,92_1_2,68
92,91,-0.0006,0.0004,100.0,518.67,642.88,1577.85,1411.94,14.62,21.61,553.38,2388.17,9048.71,1.3,47.48,521.06,2388.12,8128.73,8.4148,0.03,394,2388,100.0,38.89,23.2427,1,2,92_1_2,67
92,92,0.0036,-0.0004,100.0,518.67,643.12,1592.38,1417.66,14.62,21.61,552.13,2388.16,9050.45,1.3,47.67,520.99,2388.15,8125.67,8.4558,0.03,394,2388,100.0,38.6,23.3278,1,2,92_1_2,66
92,93,-0.0027,0.0002,100.0,518.67,642.77,1586.75,1416.81,14.62,21.61,553.84,2388.14,9042.86,1.3,47.76,520.89,2388.14,8121.61,8.4227,0.03,393,2388,100.0,38.83,23.2512,1,2,92_1_2,65
92,94,-0.0005,0.0004,100.0,518.67,643.31,1590.05,1408.65,14.62,21.61,552.78,2388.15,9046.58,1.3,47.79,520.75,2388.18,8126.02,8.4674,0.03,394,2388,100.0,38.64,23.091,1,2,92_1_2,64
92,95,-0.0013,0.0002,100.0,518.67,642.87,1594.34,1416.46,14.62,21.61,553.44,2388.15,9040.44,1.3,47.7,520.17,2388.2,8118.91,8.4707,0.03,393,2388,100.0,38.75,23.2222,1,2,92_1_2,63
92,96,-0.0016,-0.0,100.0,518.67,642.65,1597.02,1408.32,14.62,21.61,553.34,2388.16,9037.56,1.3,47.76,520.98,2388.17,8128.16,8.4319,0.03,394,2388,100.0,38.71,23.2716,1,2,92_1_2,62
92,97,-0.0029,-0.0005,100.0,518.67,642.64,1595.81,1415.44,14.62,21.61,552.74,2388.22,9045.67,1.3,47.83,521.06,2388.16,8125.19,8.498,0.03,393,2388,100.0,38.6,23.1611,1,2,92_1_2,61
92,98,0.0031,0.0001,100.0,518.67,643.16,1590.99,1422.85,14.62,21.61,553.01,2388.19,9050.37,1.3,47.81,520.45,2388.15,8126.36,8.4537,0.03,395,2388,100.0,38.67,23.2023,1,2,92_1_2,60
92,99,0.0007,-0.0003,100.0,518.67,643.53,1593.71,1417.17,14.62,21.61,553.31,2388.15,9049.75,1.3,47.8,520.51,2388.16,8128.83,8.4516,0.03,394,2388,100.0,38.76,23.1616,1,2,92_1_2,59
92,100,-0.0021,-0.0004,100.0,518.67,642.84,1588.66,1416.55,14.62,21.61,552.24,2388.14,9045.09,1.3,47.74,520.87,2388.16,8125.78,8.4467,0.03,394,2388,100.0,38.62,23.2749,1,2,92_1_2,58
92,101,-0.0019,0.0002,100.0,518.67,643.44,1593.81,1418.05,14.62,21.61,553.2,2388.15,9037.57,1.3,47.77,520.88,2388.14,8124.36,8.4531,0.03,392,2388,100.0,38.94,23.2718,1,2,92_1_2,57
92,102,0.0009,-0.0002,100.0,518.67,643.29,1589.3,1411.5,14.62,21.61,553.09,2388.21,9043.59,1.3,47.94,520.83,2388.21,8125.88,8.4822,0.03,395,2388,100.0,38.64,23.2749,1,2,92_1_2,56
92,103,0.0031,-0.0,100.0,518.67,642.88,1596.37,1416.6,14.62,21.61,552.97,2388.18,9050.4,1.3,47.63,521.26,2388.16,8127.08,8.4538,0.03,394,2388,100.0,38.54,23.2257,1,2,92_1_2,55
92,104,-0.0,-0.0001,100.0,518.67,643.34,1590.07,1412.54,14.62,21.61,552.49,2388.2,9047.29,1.3,47.73,520.7,2388.16,8126.22,8.4888,0.03,394,2388,100.0,38.71,23.2718,1,2,92_1_2,54
92,105,0.0039,0.0003,100.0,518.67,642.85,1599.34,1411.09,14.62,21.61,552.86,2388.2,9045.9,1.3,47.8,520.47,2388.2,8124.52,8.4791,0.03,395,2388,100.0,38.61,23.2807,1,2,92_1_2,53
92,106,0.0024,0.0001,100.0,518.67,642.99,1600.72,1414.36,14.62,21.61,552.57,2388.18,9043.27,1.3,47.58,520.74,2388.15,8125.67,8.4427,0.03,394,2388,100.0,38.87,23.3076,1,2,92_1_2,52
92,107,-0.0004,-0.0002,100.0,518.67,643.49,1593.05,1409.31,14.62,21.61,552.58,2388.23,9051.61,1.3,47.6,521.0,2388.18,8122.22,8.4791,0.03,394,2388,100.0,38.58,23.2507,1,2,92_1_2,51
92,108,0.0004,-0.0,100.0,518.67,642.81,1594.25,1411.8,14.62,21.61,552.19,2388.24,9048.77,1.3,47.78,520.66,2388.17,8127.09,8.4749,0.03,394,2388,100.0,38.7,23.1233,1,2,92_1_2,50
92,109,-0.0007,0.0005,100.0,518.67,642.85,1590.68,1420.38,14.62,21.61,552.8,2388.16,9046.66,1.3,47.71,520.5,2388.18,8121.9,8.4781,0.03,393,2388,100.0,38.57,23.2203,1,2,92_1_2,49
92,110,-0.0019,0.0004,100.0,518.67,643.42,1599.69,1410.51,14.62,21.61,552.53,2388.2,9052.03,1.3,47.64,520.57,2388.2,8121.51,8.4578,0.03,394,2388,100.0,38.75,23.1698,1,2,92_1_2,48
92,111,-0.0042,-0.0004,100.0,518.67,642.89,1587.76,1408.89,14.62,21.61,552.85,2388.19,9044.0,1.3,47.83,520.47,2388.19,8120.53,8.521,0.03,394,2388,100.0,38.49,23.2622,1,2,92_1_2,47
92,112,-0.0,0.0002,100.0,518.67,642.94,1593.97,1413.8,14.62,21.61,552.1,2388.23,9044.8,1.3,47.73,521.09,2388.23,8121.44,8.4245,0.03,394,2388,100.0,38.73,23.2033,1,2,92_1_2,46
92,113,0.0006,0.0003,100.0,518.67,643.83,1588.31,1418.29,14.62,21.61,552.86,2388.19,9045.03,1.3,47.8,520.81,2388.22,8120.54,8.4726,0.03,394,2388,100.0,38.67,23.3298,1,2,92_1_2,45
92,114,0.0005,0.0002,100.0,518.67,643.3,1592.92,1406.9,14.62,21.61,552.45,2388.16,9053.34,1.3,47.65,520.59,2388.19,8127.88,8.5017,0.03,395,2388,100.0,38.65,23.2403,1,2,92_1_2,44
92,115,0.001,0.0004,100.0,518.67,642.84,1595.59,1414.54,14.62,21.61,553.12,2388.19,9046.91,1.3,47.9,520.82,2388.16,8125.97,8.4819,0.03,394,2388,100.0,38.52,23.2124,1,2,92_1_2,43
92,116,0.0023,-0.0003,100.0,518.67,643.12,1587.98,1416.16,14.62,21.61,552.76,2388.17,9043.94,1.3,47.92,520.29,2388.22,8125.86,8.4598,0.03,395,2388,100.0,38.56,23.1942,1,2,92_1_2,42
92,117,0.0008,-0.0005,100.0,518.67,642.55,1594.53,1407.24,14.62,21.61,552.62,2388.17,9059.45,1.3,47.83,520.67,2388.17,8122.94,8.4868,0.03,394,2388,100.0,38.7,23.1937,1,2,92_1_2,41
92,118,-0.0028,0.0002,100.0,518.67,643.43,1598.38,1420.94,14.62,21.61,552.98,2388.21,9044.65,1.3,47.76,520.46,2388.2,8120.03,8.4562,0.03,393,2388,100.0,38.7,23.1852,1,2,92_1_2,40
92,119,0.0021,-0.0003,100.0,518.67,643.08,1591.98,1413.81,14.62,21.61,552.23,2388.18,9045.21,1.3,47.9,520.55,2388.17,8123.6,8.4763,0.03,395,2388,100.0,38.57,23.1377,1,2,92_1_2,39
92,120,-0.0002,-0.0003,100.0,518.67,643.28,1599.27,1424.6,14.62,21.61,551.94,2388.21,9039.36,1.3,47.76,519.99,2388.19,8123.17,8.5027,0.03,395,2388,100.0,38.65,23.2488,1,2,92_1_2,38
92,121,0.0014,-0.0002,100.0,518.67,642.67,1602.07,1416.1,14.62,21.61,551.96,2388.24,9052.86,1.3,47.7,520.99,2388.17,8127.58,8.4566,0.03,394,2388,100.0,38.64,23.2748,1,2,92_1_2,37
92,122,-0.0009,-0.0004,100.0,518.67,643.48,1595.24,1420.63,14.62,21.61,552.24,2388.17,9050.6,1.3,47.99,520.4,2388.21,8122.69,8.4912,0.03,394,2388,100.0,38.73,23.2157,1,2,92_1_2,36
